time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
40,20,10,60,0.143383952,0.856616048
40,20,20,10,0.187032401,0.812967599
40,20,20,20,0.192946209,0.807053791
40,20,20,30,0.180807527,0.819192473
40,20,20,40,0.159591294,0.840408706
40,20,20,50,0.15245829,0.84754171
40,20,20,60,0.145162771,0.854837229
40,20,30,10,0.174546173,0.825453827
40,20,30,20,0.180807527,0.819192473
40,20,30,30,0.172208121,0.827791879
40,20,30,40,0.153927647,0.846072353
40,20,30,50,0.147260934,0.852739066
40,20,30,60,0.140826301,0.859173699
40,20,40,10,0.155817183,0.844182817
40,20,40,20,0.159591294,0.840408706
40,20,40,30,0.153927647,0.846072353
40,20,40,40,0.148013808,0.851986192
40,20,40,50,0.145348752,0.854651248
40,20,40,60,0.140839763,0.859160237
40,20,50,10,0.15024702,0.84975298
40,20,50,20,0.15245829,0.84754171
40,20,50,30,0.147260934,0.852739066
40,20,50,40,0.145348752,0.854651248
40,20,50,50,0.143716118,0.856283882
40,20,50,60,0.139999981,0.860000019
40,20,60,10,0.143383952,0.856616048
40,20,60,20,0.145162771,0.854837229
40,20,60,30,0.140826301,0.859173699
40,20,60,40,0.140839763,0.859160237
40,20,60,50,0.139999981,0.860000019
40,20,60,60,0.136962259,0.863037741
40,30,10,10,0.167597948,0.832402052
40,30,10,20,0.174546173,0.825453827
40,30,10,30,0.166122366,0.833877634
40,30,10,40,0.149718522,0.850281478
40,30,10,50,0.144689757,0.855310243
40,30,10,60,0.138723185,0.861276815
40,30,20,10,0.174546173,0.825453827
40,30,20,20,0.180807527,0.819192473
40,30,20,30,0.172208121,0.827791879
40,30,20,40,0.153927647,0.846072353
40,30,20,50,0.147260934,0.852739066
40,30,20,60,0.140826301,0.859173699
40,30,30,10,0.166122366,0.833877634
40,30,30,20,0.172208121,0.827791879
40,30,30,30,0.165933962,0.834066038
40,30,30,40,0.149860815,0.850139185
40,30,30,50,0.143601809,0.856398191
40,30,30,60,0.137611608,0.862388392
40,30,40,10,0.149718522,0.850281478
40,30,40,20,0.153927647,0.846072353
40,30,40,30,0.149860815,0.850139185
40,30,40,40,0.143969952,0.856030048
40,30,40,50,0.141457575,0.858542425
40,30,40,60,0.137341603,0.862658397
40,30,50,10,0.144689757,0.855310243
40,30,50,20,0.147260934,0.852739066
40,30,50,30,0.143601809,0.856398191
40,30,50,40,0.141457575,0.858542425
40,30,50,50,0.139972378,0.860027622
40,30,50,60,0.136644412,0.863355588
40,30,60,10,0.138723185,0.861276815
40,30,60,20,0.140826301,0.859173699
40,30,60,30,0.137611608,0.862388392
40,30,60,40,0.137341603,0.862658397
40,30,60,50,0.136644412,0.863355588
40,30,60,60,0.133896935,0.866103065
40,40,10,10,0.153924276,0.846075724
40,40,10,20,0.155817183,0.844182817
40,40,10,30,0.149718522,0.850281478
40,40,10,40,0.147130896,0.852869104
40,40,10,50,0.144950441,0.855049559
40,40,10,60,0.140572536,0.859427464
40,40,20,10,0.155817183,0.844182817
40,40,20,20,0.159591294,0.840408706
40,40,20,30,0.153927647,0.846072353
40,40,20,40,0.148013808,0.851986192
40,40,20,50,0.145348752,0.854651248
40,40,20,60,0.140839763,0.859160237
40,40,30,10,0.149718522,0.850281478
40,40,30,20,0.153927647,0.846072353
40,40,30,30,0.149860815,0.850139185
40,40,30,40,0.143969952,0.856030048
40,40,30,50,0.141457575,0.858542425
40,40,30,60,0.137341603,0.862658397
40,40,40,10,0.147130896,0.852869104
40,40,40,20,0.148013808,0.851986192
40,40,40,30,0.143969952,0.856030048
40,40,40,40,0.144174827,0.855825173
40,40,40,50,0.143019266,0.856980734
40,40,40,60,0.139652487,0.860347513
40,40,50,10,0.144950441,0.855049559
40,40,50,20,0.145348752,0.854651248
40,40,50,30,0.141457575,0.858542425
40,40,50,40,0.143019266,0.856980734
40,40,50,50,0.142376514,0.857623486
40,40,50,60,0.139423107,0.860576893
40,40,60,10,0.140572536,0.859427464
40,40,60,20,0.140839763,0.859160237
40,40,60,30,0.137341603,0.862658397
40,40,60,40,0.139652487,0.860347513
40,40,60,50,0.139423107,0.860576893
40,40,60,60,0.137061305,0.862938695
40,50,10,10,0.162425535,0.837574465
40,50,10,20,0.16239484,0.83760516
40,50,10,30,0.157014006,0.842985994
40,50,10,40,0.159395018,0.840604982
40,50,10,50,0.158446174,0.841553826
40,50,10,60,0.15474199,0.84525801
40,50,20,10,0.16239484,0.83760516
40,50,20,20,0.16329832,0.83670168
40,50,20,30,0.158337725,0.841662275
40,50,20,40,0.158920369,0.841079631
40,50,20,50,0.157658537,0.842341463
40,50,20,60,0.153894916,0.846105084
40,50,30,10,0.157014006,0.842985994
40,50,30,20,0.158337725,0.841662275
40,50,30,30,0.154540417,0.845459583
40,50,30,40,0.155098527,0.844901473
40,50,30,50,0.154185743,0.845814257
40,50,30,60,0.150828886,0.849171114
40,50,40,10,0.159395018,0.840604982
40,50,40,20,0.158920369,0.841079631
40,50,40,30,0.155098527,0.844901473
40,50,40,40,0.158146081,0.841853919
40,50,40,50,0.157549091,0.842450909
40,50,40,60,0.15467004,0.84532996
40,50,50,10,0.158446174,0.841553826
40,50,50,20,0.157658537,0.842341463
40,50,50,30,0.154185743,0.845814257
40,50,50,40,0.157549091,0.842450909
40,50,50,50,0.157423654,0.842576346
40,50,50,60,0.15499931,0.84500069
40,50,60,10,0.15474199,0.84525801
40,50,60,20,0.153894916,0.846105084
40,50,60,30,0.150828886,0.849171114
40,50,60,40,0.15467004,0.84532996
40,50,60,50,0.15499931,0.84500069
40,50,60,60,0.15322479,0.84677521
40,60,10,10,0.182419466,0.817580534
40,60,10,20,0.181217969,0.818782031
40,60,10,30,0.177564786,0.822435214
40,60,10,40,0.183410063,0.816589937
40,60,10,50,0.18393439,0.81606561
40,60,10,60,0.181591489,0.818408511
40,60,20,10,0.181217969,0.818782031
40,60,20,20,0.181065031,0.818934969
40,60,20,30,0.17758817,0.82241183
40,60,20,40,0.181867001,0.818132999
40,60,20,50,0.18176116,0.81823884
40,60,20,60,0.179207211,0.820792789
40,60,30,10,0.177564786,0.822435214
40,60,30,20,0.17758817,0.82241183
40,60,30,30,0.174871829,0.825128171
40,60,30,40,0.179069347,0.820930653
40,60,30,50,0.179020594,0.820979406
40,60,30,60,0.176403796,0.823596204
40,60,40,10,0.183410063,0.816589937
40,60,40,20,0.181867001,0.818132999
40,60,40,30,0.179069347,0.820930653
40,60,40,40,0.184212732,0.815787268
40,60,40,50,0.18458368,0.81541632
40,60,40,60,0.182573893,0.817426107
40,60,50,10,0.18393439,0.81606561
40,60,50,20,0.18176116,0.81823884
40,60,50,30,0.179020594,0.820979406
40,60,50,40,0.18458368,0.81541632
40,60,50,50,0.185298033,0.814701967
40,60,50,60,0.183489825,0.816510175
40,60,60,10,0.181591489,0.818408511
40,60,60,20,0.179207211,0.820792789
40,60,60,30,0.176403796,0.823596204
40,60,60,40,0.182573893,0.817426107
40,60,60,50,0.183489825,0.816510175
40,60,60,60,0.181980961,0.818019039
50,10,10,10,0.16390481,0.83609519
50,10,10,20,0.166286011,0.833713989
50,10,10,30,0.155927824,0.844072176
50,10,10,40,0.150667863,0.849332137
50,10,10,50,0.147539358,0.852460642
50,10,10,60,0.141809976,0.858190024
50,10,20,10,0.166286011,0.833713989
50,10,20,20,0.170770523,0.829229477
50,10,20,30,0.161468993,0.838531007
50,10,20,40,0.152150732,0.847849268
50,10,20,50,0.148321495,0.851678505
50,10,20,60,0.142314146,0.857685854
50,10,30,10,0.155927824,0.844072176
50,10,30,20,0.161468993,0.838531007
50,10,30,30,0.155158865,0.844841135
50,10,30,40,0.14648817,0.85351183
50,10,30,50,0.143095847,0.856904153
50,10,30,60,0.137751552,0.862248448
50,10,40,10,0.150667863,0.849332137
50,10,40,20,0.152150732,0.847849268
50,10,40,30,0.14648817,0.85351183
50,10,40,40,0.145575062,0.854424938
50,10,40,50,0.143797772,0.856202228
50,10,40,60,0.139672581,0.860327419
50,10,50,10,0.147539358,0.852460642
50,10,50,20,0.148321495,0.851678505
50,10,50,30,0.143095847,0.856904153
50,10,50,40,0.143797772,0.856202228
50,10,50,50,0.142830521,0.857169479
50,10,50,60,0.139378194,0.860621806
50,10,60,10,0.141809976,0.858190024
50,10,60,20,0.142314146,0.857685854
50,10,60,30,0.137751552,0.862248448
50,10,60,40,0.139672581,0.860327419
50,10,60,50,0.139378194,0.860621806
50,10,60,60,0.136787403,0.863212597
50,20,10,10,0.166286011,0.833713989
50,20,10,20,0.170770523,0.829229477
50,20,10,30,0.161468993,0.838531007
50,20,10,40,0.152150732,0.847849268
50,20,10,50,0.148321495,0.851678505
50,20,10,60,0.142314146,0.857685854
50,20,20,10,0.170770523,0.829229477
50,20,20,20,0.176209721,0.823790279
50,20,20,30,0.167240138,0.832759862
50,20,20,40,0.154942235,0.845057765
50,20,20,50,0.149919754,0.850080246
50,20,20,60,0.143709247,0.856290753
50,20,30,10,0.161468993,0.838531007
50,20,30,20,0.167240138,0.832759862
50,20,30,30,0.160834641,0.839165359
50,20,30,40,0.149596147,0.850403853
50,20,30,50,0.145214969,0.854785031
50,20,30,60,0.139491337,0.860508663
50,20,40,10,0.152150732,0.847849268
50,20,40,20,0.154942235,0.845057765
50,20,40,30,0.149596147,0.850403853
50,20,40,40,0.146600433,0.853399567
50,20,40,50,0.144335211,0.855664789
50,20,40,60,0.139999785,0.860000215
50,20,50,10,0.148321495,0.851678505
50,20,50,20,0.149919754,0.850080246
50,20,50,30,0.145214969,0.854785031
50,20,50,40,0.144335211,0.855664789
50,20,50,50,0.142930155,0.857069845
50,20,50,60,0.139403401,0.860596599
50,20,60,10,0.142314146,0.857685854
50,20,60,20,0.143709247,0.856290753
50,20,60,30,0.139491337,0.860508663
50,20,60,40,0.139999785,0.860000215
50,20,60,50,0.139403401,0.860596599
50,20,60,60,0.136541232,0.863458768
50,30,10,10,0.155927824,0.844072176
50,30,10,20,0.161468993,0.838531007
50,30,10,30,0.155158865,0.844841135
50,30,10,40,0.14648817,0.85351183
50,30,10,50,0.143095847,0.856904153
50,30,10,60,0.137751552,0.862248448
50,30,20,10,0.161468993,0.838531007
50,30,20,20,0.167240138,0.832759862
50,30,20,30,0.160834641,0.839165359
50,30,20,40,0.149596147,0.850403853
50,30,20,50,0.145214969,0.854785031
50,30,20,60,0.139491337,0.860508663
50,30,30,10,0.155158865,0.844841135
50,30,30,20,0.160834641,0.839165359
50,30,30,30,0.156069907,0.843930093
50,30,30,40,0.145876423,0.854123577
50,30,30,50,0.14164605,0.85835395
50,30,30,60,0.136341698,0.863658302
50,30,40,10,0.14648817,0.85351183
50,30,40,20,0.149596147,0.850403853
50,30,40,30,0.145876423,0.854123577
50,30,40,40,0.142672239,0.857327761
50,30,40,50,0.140724506,0.859275494
50,30,40,60,0.136730203,0.863269797
50,30,50,10,0.143095847,0.856904153
50,30,50,20,0.145214969,0.854785031
50,30,50,30,0.14164605,0.85835395
50,30,50,40,0.140724506,0.859275494
50,30,50,50,0.139358555,0.860641445
50,30,50,60,0.136112463,0.863887537
50,30,60,10,0.137751552,0.862248448
50,30,60,20,0.139491337,0.860508663
50,30,60,30,0.136341698,0.863658302
50,30,60,40,0.136730203,0.863269797
50,30,60,50,0.136112463,0.863887537
50,30,60,60,0.13347561,0.86652439
50,40,10,10,0.150667863,0.849332137
50,40,10,20,0.152150732,0.847849268
50,40,10,30,0.14648817,0.85351183
50,40,10,40,0.145575062,0.854424938
50,40,10,50,0.143797772,0.856202228
50,40,10,60,0.139672581,0.860327419
50,40,20,10,0.152150732,0.847849268
50,40,20,20,0.154942235,0.845057765
50,40,20,30,0.149596147,0.850403853
50,40,20,40,0.146600433,0.853399567
50,40,20,50,0.144335211,0.855664789
50,40,20,60,0.139999785,0.860000215
50,40,30,10,0.14648817,0.85351183
50,40,30,20,0.149596147,0.850403853
50,40,30,30,0.145876423,0.854123577
50,40,30,40,0.142672239,0.857327761
50,40,30,50,0.140724506,0.859275494
50,40,30,60,0.136730203,0.863269797
50,40,40,10,0.145575062,0.854424938
50,40,40,20,0.146600433,0.853399567
50,40,40,30,0.142672239,0.857327761
50,40,40,40,0.142989247,0.857010753
50,40,40,50,0.141838625,0.858161375
50,40,40,60,0.138626366,0.861373634
50,40,50,10,0.143797772,0.856202228
50,40,50,20,0.144335211,0.855664789
50,40,50,30,0.140724506,0.859275494
50,40,50,40,0.141838625,0.858161375
50,40,50,50,0.141217915,0.858782085
50,40,50,60,0.138438652,0.861561348
50,40,60,10,0.139672581,0.860327419
50,40,60,20,0.139999785,0.860000215
50,40,60,30,0.136730203,0.863269797
50,40,60,40,0.138626366,0.861373634
50,40,60,50,0.138438652,0.861561348
50,40,60,60,0.1361907,0.8638093
50,50,10,10,0.16045362,0.83954638
50,50,10,20,0.160352776,0.839647224
50,50,10,30,0.155282386,0.844717614
50,50,10,40,0.157754126,0.842245874
50,50,10,50,0.157130521,0.842869479
50,50,10,60,0.153775706,0.846224294
50,50,20,10,0.160352776,0.839647224
50,50,20,20,0.161103019,0.838896981
50,50,20,30,0.156488259,0.843511741
50,50,20,40,0.157554564,0.842445436
50,50,20,50,0.156493446,0.843506554
50,50,20,60,0.152978442,0.847021558
50,50,30,10,0.155282386,0.844717614
50,50,30,20,0.156488259,0.843511741
50,50,30,30,0.152925618,0.847074382
50,50,30,40,0.153825359,0.846174641
50,50,30,50,0.15311015,0.84688985
50,50,30,60,0.149933599,0.850066401
50,50,40,10,0.157754126,0.842245874
50,50,40,20,0.157554564,0.842445436
50,50,40,30,0.153825359,0.846174641
50,50,40,40,0.156500239,0.843499761
50,50,40,50,0.156100818,0.843899182
50,50,40,60,0.153335797,0.846664203
50,50,50,10,0.157130521,0.842869479
50,50,50,20,0.156493446,0.843506554
50,50,50,30,0.15311015,0.84688985
50,50,50,40,0.156100818,0.843899182
50,50,50,50,0.156097326,0.843902674
50,50,50,60,0.153808185,0.846191815
50,50,60,10,0.153775706,0.846224294
50,50,60,20,0.152978442,0.847021558
50,50,60,30,0.149933599,0.850066401
50,50,60,40,0.153335797,0.846664203
50,50,60,50,0.153808185,0.846191815
50,50,60,60,0.152140587,0.847859413
50,60,10,10,0.181901473,0.818098527
50,60,10,20,0.179941208,0.820058792
50,60,10,30,0.176325763,0.823674237
50,60,10,40,0.182262423,0.817737577
50,60,10,50,0.183129922,0.816870078
50,60,10,60,0.180883396,0.819116604
50,60,20,10,0.179941208,0.820058792
50,60,20,20,0.179612695,0.820387305
50,60,20,30,0.176162424,0.823837576
50,60,20,40,0.180508252,0.819491748
50,60,20,50,0.180871111,0.819128889
50,60,20,60,0.178660919,0.821339081
50,60,30,10,0.176325763,0.823674237
50,60,30,20,0.176162424,0.823837576
50,60,30,30,0.17351444,0.82648556
50,60,30,40,0.177742939,0.822257061
50,60,30,50,0.177898903,0.822101097
50,60,30,60,0.175747679,0.824252321
50,60,40,10,0.182262423,0.817737577
50,60,40,20,0.180508252,0.819491748
50,60,40,30,0.177742939,0.822257061
50,60,40,40,0.182737735,0.817262265
50,60,40,50,0.183308299,0.816691701
50,60,40,60,0.181355679,0.818644321
50,60,50,10,0.183129922,0.816870078
50,60,50,20,0.180871111,0.819128889
50,60,50,30,0.177898903,0.822101097
50,60,50,40,0.183308299,0.816691701
50,60,50,50,0.184110794,0.815889206
50,60,50,60,0.182323411,0.817676589
50,60,60,10,0.180883396,0.819116604
50,60,60,20,0.178660919,0.821339081
50,60,60,30,0.175747679,0.824252321
50,60,60,40,0.181355679,0.818644321
50,60,60,50,0.182323411,0.817676589
50,60,60,60,0.180876211,0.819123789
60,10,10,10,0.15148747,0.84851253
60,10,10,20,0.15423668,0.84576332
60,10,10,30,0.146125131,0.853874869
60,10,10,40,0.144147886,0.855852114
60,10,10,50,0.142086141,0.857913859
60,10,10,60,0.137396779,0.862603221
60,10,20,10,0.15423668,0.84576332
60,10,20,20,0.15857501,0.84142499
60,10,20,30,0.151127696,0.848872304
60,10,20,40,0.146122388,0.853877612
60,10,20,50,0.143217503,0.856782497
60,10,20,60,0.138268943,0.861731057
60,10,30,10,0.146125131,0.853874869
60,10,30,20,0.151127696,0.848872304
60,10,30,30,0.146158299,0.853841701
60,10,30,40,0.141263882,0.858736118
60,10,30,50,0.138718976,0.861281024
60,10,30,60,0.134059263,0.865940737
60,10,40,10,0.144147886,0.855852114
60,10,40,20,0.146122388,0.853877612
60,10,40,30,0.141263882,0.858736118
60,10,40,40,0.141199241,0.858800759
60,10,40,50,0.139763349,0.860236651
60,10,40,60,0.136015898,0.863984102
60,10,50,10,0.142086141,0.857913859
60,10,50,20,0.143217503,0.856782497
60,10,50,30,0.138718976,0.861281024
60,10,50,40,0.139763349,0.860236651
60,10,50,50,0.139005646,0.860994354
60,10,50,60,0.13588116,0.86411884
60,10,60,10,0.137396779,0.862603221
60,10,60,20,0.138268943,0.861731057
60,10,60,30,0.134059263,0.865940737
60,10,60,40,0.136015898,0.863984102
60,10,60,50,0.13588116,0.86411884
60,10,60,60,0.133701407,0.866298593
60,20,10,10,0.15423668,0.84576332
60,20,10,20,0.15857501,0.84142499
60,20,10,30,0.151127696,0.848872304
60,20,10,40,0.146122388,0.853877612
60,20,10,50,0.143217503,0.856782497
60,20,10,60,0.138268943,0.861731057
60,20,20,10,0.15857501,0.84142499
60,20,20,20,0.163560392,0.836439608
60,20,20,30,0.156672373,0.843327627
60,20,20,40,0.148860444,0.851139556
60,20,20,50,0.145142985,0.854857015
60,20,20,60,0.139819102,0.860180898
60,20,30,10,0.151127696,0.848872304
60,20,30,20,0.156672373,0.843327627
60,20,30,30,0.151630058,0.848369942
60,20,30,40,0.144380146,0.855619854
60,20,30,50,0.140982157,0.859017843
60,20,30,60,0.135967271,0.864032729
60,20,40,10,0.146122388,0.853877612
60,20,40,20,0.148860444,0.851139556
60,20,40,30,0.144380146,0.855619854
60,20,40,40,0.142674771,0.857325229
60,20,40,50,0.140805962,0.859194038
60,20,40,60,0.136862917,0.863137083
60,20,50,10,0.143217503,0.856782497
60,20,50,20,0.145142985,0.854857015
60,20,50,30,0.140982157,0.859017843
60,20,50,40,0.140805962,0.859194038
60,20,50,50,0.139604124,0.860395876
60,20,50,60,0.1362803,0.8637197
60,20,60,10,0.138268943,0.861731057
60,20,60,20,0.139819102,0.860180898
60,20,60,30,0.135967271,0.864032729
60,20,60,40,0.136862917,0.863137083
60,20,60,50,0.1362803,0.8637197
60,20,60,60,0.133696856,0.866303144
60,30,10,10,0.146125131,0.853874869
60,30,10,20,0.151127696,0.848872304
60,30,10,30,0.146158299,0.853841701
60,30,10,40,0.141263882,0.858736118
60,30,10,50,0.138718976,0.861281024
60,30,10,60,0.134059263,0.865940737
60,30,20,10,0.151127696,0.848872304
60,30,20,20,0.156672373,0.843327627
60,30,20,30,0.151630058,0.848369942
60,30,20,40,0.144380146,0.855619854
60,30,20,50,0.140982157,0.859017843
60,30,20,60,0.135967271,0.864032729
60,30,30,10,0.146158299,0.853841701
60,30,30,20,0.151630058,0.848369942
60,30,30,30,0.14797873,0.85202127
60,30,30,40,0.141042128,0.858957872
60,30,30,50,0.137863201,0.862136799
60,30,30,60,0.133247106,0.866752894
60,30,40,10,0.141263882,0.858736118
60,30,40,20,0.144380146,0.855619854
60,30,40,30,0.141042128,0.858957872
60,30,40,40,0.139216774,0.860783226
60,30,40,50,0.137571531,0.862428469
60,30,40,60,0.133908386,0.866091614
60,30,50,10,0.138718976,0.861281024
60,30,50,20,0.140982157,0.859017843
60,30,50,30,0.137863201,0.862136799
60,30,50,40,0.137571531,0.862428469
60,30,50,50,0.136490591,0.863509409
60,30,50,60,0.133338644,0.866661356
60,30,60,10,0.134059263,0.865940737
60,30,60,20,0.135967271,0.864032729
60,30,60,30,0.133247106,0.866752894
60,30,60,40,0.133908386,0.866091614
60,30,60,50,0.133338644,0.866661356
60,30,60,60,0.130926076,0.869073924
60,40,10,10,0.144147886,0.855852114
60,40,10,20,0.146122388,0.853877612
60,40,10,30,0.141263882,0.858736118
60,40,10,40,0.141199241,0.858800759
60,40,10,50,0.139763349,0.860236651
60,40,10,60,0.136015898,0.863984102
60,40,20,10,0.146122388,0.853877612
60,40,20,20,0.148860444,0.851139556
60,40,20,30,0.144380146,0.855619854
60,40,20,40,0.142674771,0.857325229
60,40,20,50,0.140805962,0.859194038
60,40,20,60,0.136862917,0.863137083
60,40,30,10,0.141263882,0.858736118
60,40,30,20,0.144380146,0.855619854
60,40,30,30,0.141042128,0.858957872
60,40,30,40,0.139216774,0.860783226
60,40,30,50,0.137571531,0.862428469
60,40,30,60,0.133908386,0.866091614
60,40,40,10,0.141199241,0.858800759
60,40,40,20,0.142674771,0.857325229
60,40,40,30,0.139216774,0.860783226
60,40,40,40,0.139725391,0.860274609
60,40,40,50,0.138634309,0.861365691
60,40,40,60,0.135481497,0.864518503
60,40,50,10,0.139763349,0.860236651
60,40,50,20,0.140805962,0.859194038
60,40,50,30,0.137571531,0.862428469
60,40,50,40,0.138634309,0.861365691
60,40,50,50,0.137945389,0.862054611
60,40,50,60,0.135292572,0.864707428
60,40,60,10,0.136015898,0.863984102
60,40,60,20,0.136862917,0.863137083
60,40,60,30,0.133908386,0.866091614
60,40,60,40,0.135481497,0.864518503
60,40,60,50,0.135292572,0.864707428
60,40,60,60,0.133200113,0.866799887
60,50,10,10,0.154368096,0.845631904
60,50,10,20,0.154686611,0.845313389
60,50,10,30,0.150376029,0.849623971
60,50,10,40,0.152808516,0.847191484
60,50,10,50,0.152465796,0.847534204
60,50,10,60,0.149811976,0.850188024
60,50,20,10,0.154686611,0.845313389
60,50,20,20,0.155724773,0.844275227
60,50,20,30,0.151808791,0.848191209
60,50,20,40,0.153077121,0.846922879
60,50,20,50,0.152432216,0.847567784
60,50,20,60,0.149315146,0.850684854
60,50,30,10,0.150376029,0.849623971
60,50,30,20,0.151808791,0.848191209
60,50,30,30,0.148752805,0.851247195
60,50,30,40,0.149923333,0.850076667
60,50,30,50,0.149266537,0.850733463
60,50,30,60,0.146387866,0.853612134
60,50,40,10,0.152808516,0.847191484
60,50,40,20,0.153077121,0.846922879
60,50,40,30,0.149923333,0.850076667
60,50,40,40,0.15207688,0.84792312
60,50,40,50,0.151807324,0.848192676
60,50,40,60,0.149385809,0.850614191
60,50,50,10,0.152465796,0.847534204
60,50,50,20,0.152432216,0.847567784
60,50,50,30,0.149266537,0.850733463
60,50,50,40,0.151807324,0.848192676
60,50,50,50,0.151923876,0.848076124
60,50,50,60,0.150002977,0.849997023
60,50,60,10,0.149811976,0.850188024
60,50,60,20,0.149315146,0.850684854
60,50,60,30,0.146387866,0.853612134
60,50,60,40,0.149385809,0.850614191
60,50,60,50,0.150002977,0.849997023
60,50,60,60,0.148602496,0.851397504
60,60,10,10,0.176637082,0.823362918
60,60,10,20,0.174873776,0.825126224
60,60,10,30,0.171361023,0.828638977
60,60,10,40,0.17721275,0.82278725
60,60,10,50,0.178173686,0.821826314
60,60,10,60,0.176365579,0.823634421
60,60,20,10,0.174873776,0.825126224
60,60,20,20,0.174569219,0.825430781
60,60,20,30,0.171557551,0.828442449
60,60,20,40,0.175685297,0.824314703
60,60,20,50,0.176393736,0.823606264
60,60,20,60,0.17460516,0.82539484
60,60,30,10,0.171361023,0.828638977
60,60,30,20,0.171557551,0.828442449
60,60,30,30,0.169066518,0.830933482
60,60,30,40,0.173087979,0.826912021
60,60,30,50,0.173588613,0.826411387
60,60,30,60,0.171887301,0.828112699
60,60,40,10,0.17721275,0.82278725
60,60,40,20,0.175685297,0.824314703
60,60,40,30,0.173087979,0.826912021
60,60,40,40,0.17780643,0.82219357
60,60,40,50,0.178570152,0.821429848
60,60,40,60,0.176827772,0.823172228
60,60,50,10,0.178173686,0.821826314
60,60,50,20,0.176393736,0.823606264
60,60,50,30,0.173588613,0.826411387
60,60,50,40,0.178570152,0.821429848
60,60,50,50,0.179422063,0.820577937
60,60,50,60,0.17787284,0.82212716
60,60,60,10,0.176365579,0.823634421
60,60,60,20,0.17460516,0.82539484
60,60,60,30,0.171887301,0.828112699
60,60,60,40,0.176827772,0.823172228
60,60,60,50,0.17787284,0.82212716
60,60,60,60,0.176705399,0.823294601
