time.drive,time.bicycle,time.walk,time.transit,weighted.gini,MEM
20,10,10,20,0.418911482,0.581088518
20,10,10,30,0.477775486,0.522224514
20,10,10,40,0.505161818,0.494838182
20,10,10,50,0.49394387,0.50605613
20,10,10,60,0.465164756,0.534835244
20,10,20,10,0.373004644,0.626995356
20,10,20,20,0.407614432,0.592385568
20,10,20,30,0.459576883,0.540423117
20,10,20,40,0.488068499,0.511931501
20,10,20,50,0.481116434,0.518883566
20,10,20,60,0.455198694,0.544801306
20,10,30,10,0.359764235,0.640235765
20,10,30,20,0.387462982,0.612537018
20,10,30,30,0.432391639,0.567608361
20,10,30,40,0.462036551,0.537963449
20,10,30,50,0.460122381,0.539877619
20,10,30,60,0.438604694,0.561395306
20,10,40,10,0.341303904,0.658696096
20,10,40,20,0.363725686,0.636274314
20,10,40,30,0.402749312,0.597250688
20,10,40,40,0.4326132,0.5673868
20,10,40,50,0.435334072,0.564665928
20,10,40,60,0.418086981,0.581913019
20,10,50,10,0.325631048,0.674368952
20,10,50,20,0.343854512,0.656145488
20,10,50,30,0.376931814,0.623068186
20,10,50,40,0.405356088,0.594643912
20,10,50,50,0.4108093,0.5891907
20,10,50,60,0.396903282,0.603096718
20,10,60,10,0.308200216,0.691799784
20,10,60,20,0.32320257,0.67679743
20,10,60,30,0.351632142,0.648367858
20,10,60,40,0.378184424,0.621815576
20,10,60,50,0.385478254,0.614521746
20,10,60,60,0.375243711,0.624756289
20,20,10,10,0.314149083,0.685850917
20,20,10,20,0.33301245,0.66698755
20,20,10,30,0.368429931,0.631570069
20,20,10,40,0.399528913,0.600471087
20,20,10,50,0.407881011,0.592118989
20,20,10,60,0.397898005,0.602101995
20,20,20,10,0.315691638,0.684308362
20,20,20,20,0.333078931,0.666921069
20,20,20,30,0.366036824,0.633963176
20,20,20,40,0.395607024,0.604392976
20,20,20,50,0.403898328,0.596101672
20,20,20,60,0.394398515,0.605601485
20,20,30,10,0.313454138,0.686545862
20,20,30,20,0.329069083,0.670930917
20,20,30,30,0.358987925,0.641012075
20,20,30,40,0.386782188,0.613217812
20,20,30,50,0.395350416,0.604649584
20,20,30,60,0.386763887,0.613236113
20,20,40,10,0.308692405,0.691307595
20,20,40,20,0.322502456,0.677497544
20,20,40,30,0.349329437,0.650670563
20,20,40,40,0.375152694,0.624847306
20,20,40,50,0.383887535,0.616112465
20,20,40,60,0.376234211,0.623765789
20,20,50,10,0.304213686,0.695786314
20,20,50,20,0.316203173,0.683796827
20,20,50,30,0.339837341,0.660162659
20,20,50,40,0.363400715,0.636599285
20,20,50,50,0.371897191,0.628102809
20,20,50,60,0.36496133,0.63503867
20,20,60,10,0.295189844,0.704810156
20,20,60,20,0.305685942,0.694314058
20,20,60,30,0.326666182,0.673333818
20,20,60,40,0.348337557,0.651662443
20,20,60,50,0.357098375,0.642901625
20,20,60,60,0.351639623,0.648360377
20,30,10,10,0.285067391,0.714932609
20,30,10,20,0.295692075,0.704307925
20,30,10,30,0.318428855,0.681571145
20,30,10,40,0.342690177,0.657309823
20,30,10,50,0.354161313,0.645838687
20,30,10,60,0.35316768,0.64683232
20,30,20,10,0.286177579,0.713822421
20,30,20,20,0.296388134,0.703611866
20,30,20,30,0.318176914,0.681823086
20,30,20,40,0.34160237,0.65839763
20,30,20,50,0.352782685,0.647217315
20,30,20,60,0.351836362,0.648163638
20,30,30,10,0.285005262,0.714994738
20,30,30,20,0.29470208,0.70529792
20,30,30,30,0.315282486,0.684717514
20,30,30,40,0.337622981,0.662377019
20,30,30,50,0.348565768,0.651434232
20,30,30,60,0.347815291,0.652184709
20,30,40,10,0.28244932,0.71755068
20,30,40,20,0.291495852,0.708504148
20,30,40,30,0.310732557,0.689267443
20,30,40,40,0.331916892,0.668083108
20,30,40,50,0.342455252,0.657544748
20,30,40,60,0.341813825,0.658186175
20,30,50,10,0.28030698,0.71969302
20,30,50,20,0.288617575,0.711382425
20,30,50,30,0.306293475,0.693706525
20,30,50,40,0.3260313,0.6739687
20,30,50,50,0.335969317,0.664030683
20,30,50,60,0.334986831,0.665013169
20,30,60,10,0.275572572,0.724427428
20,30,60,20,0.283162741,0.716837259
20,30,60,30,0.299352485,0.700647515
20,30,60,40,0.317793121,0.682206879
20,30,60,50,0.327348515,0.672651485
20,30,60,60,0.326576633,0.673423367
20,40,10,10,0.286324989,0.713675011
20,40,10,20,0.292197407,0.707802593
20,40,10,30,0.305779178,0.694220822
20,40,10,40,0.321334315,0.678665685
20,40,10,50,0.330624785,0.669375215
20,40,10,60,0.333096406,0.666903594
20,40,20,10,0.285638636,0.714361364
20,40,20,20,0.291471525,0.708528475
20,40,20,30,0.304830189,0.695169811
20,40,20,40,0.320169246,0.679830754
20,40,20,50,0.329403183,0.670596817
20,40,20,60,0.33188338,0.66811662
20,40,30,10,0.282940476,0.717059524
20,40,30,20,0.288656887,0.711343113
20,40,30,30,0.301746071,0.698253929
20,40,30,40,0.316875513,0.683124487
20,40,30,50,0.32605246,0.67394754
20,40,30,60,0.328598652,0.671401348
20,40,40,10,0.278544312,0.721455688
20,40,40,20,0.284130846,0.715869154
20,40,40,30,0.296923941,0.703076059
20,40,40,40,0.311871626,0.688128374
20,40,40,50,0.321005997,0.678994003
20,40,40,60,0.323638685,0.676361315
20,40,50,10,0.273940946,0.726059054
20,40,50,20,0.279404206,0.720595794
20,40,50,30,0.291780078,0.708219922
20,40,50,40,0.306289961,0.693710039
20,40,50,50,0.315284733,0.684715267
20,40,50,60,0.317930217,0.682069783
20,40,60,10,0.268958587,0.731041413
20,40,60,20,0.274150405,0.725849595
20,40,60,30,0.285989254,0.714010746
20,40,60,40,0.299897572,0.700102428
20,40,60,50,0.308653972,0.691346028
20,40,60,60,0.311414105,0.688585895
20,50,10,10,0.314594823,0.685405177
20,50,10,20,0.318851241,0.681148759
20,50,10,30,0.328539036,0.671460964
20,50,10,40,0.339127687,0.660872313
20,50,10,50,0.345072124,0.654927876
20,50,10,60,0.346260251,0.653739749
