,Community,Mode,Time Range,Cost,MI
1436,Concourse,transit,30,2.9,91119.41995989013
1437,Concourse,transit,40,2.9,91119.41995989013
1438,Concourse,transit,50,2.9,91119.41995989013
1439,Concourse,transit,60,2.9,91119.41995989013
1440,Concourse Village,drive,10,2.046875,148143.03821125216
1441,Concourse Village,drive,20,4.09375,130504.91939738068
1442,Concourse Village,drive,30,6.140625,114966.8198557521
1443,Concourse Village,drive,40,8.1875,101278.70833358206
1444,Concourse Village,drive,50,10.234375000000002,89220.32265125388
1445,Concourse Village,drive,60,12.28125,78597.62535453249
1446,Concourse Village,bicycle,10,0.5616438356164384,72771.20219789377
1447,Concourse Village,bicycle,20,0.5616438356164384,72771.20219789377
1448,Concourse Village,bicycle,30,0.5616438356164384,72771.20219789377
1449,Concourse Village,bicycle,40,0.5616438356164384,72771.20219789377
1450,Concourse Village,bicycle,50,0.8116438356164384,71653.16071377172
1451,Concourse Village,bicycle,60,1.3116438356164384,69468.34590068656
1452,Concourse Village,walk,10,0.0,8924.0
1453,Concourse Village,walk,20,0.0,8924.0
1454,Concourse Village,walk,30,0.0,8924.0
1455,Concourse Village,walk,40,0.0,8924.0
1456,Concourse Village,walk,50,0.0,8924.0
1457,Concourse Village,walk,60,0.0,8924.0
1458,Concourse Village,transit,10,2.9,52472.44408957457
1459,Concourse Village,transit,20,2.9,52472.44408957457
1460,Concourse Village,transit,30,2.9,52472.44408957457
1461,Concourse Village,transit,40,2.9,52472.44408957457
1462,Concourse Village,transit,50,2.9,52472.44408957457
1463,Concourse Village,transit,60,2.9,52472.44408957457
1464,Coney Island,drive,10,2.046875,119467.45820497948
1465,Coney Island,drive,20,4.09375,106923.53011213803
1466,Coney Island,drive,30,6.140625,95696.69819228454
1467,Coney Island,drive,40,8.1875,85648.66905629398
1468,Coney Island,drive,50,10.234375000000002,76655.66994145262
1469,Coney Island,drive,60,12.28125,68606.92406452652
1470,Coney Island,bicycle,10,0.5616438356164384,31873.899235472825
1471,Coney Island,bicycle,20,0.5616438356164384,31873.899235472825
1472,Coney Island,bicycle,30,0.5616438356164384,31873.899235472825
1473,Coney Island,bicycle,40,0.5616438356164384,31873.899235472825
1474,Coney Island,bicycle,50,0.8116438356164384,31444.961173717034
1475,Coney Island,bicycle,60,1.3116438356164384,30604.324472036824
1476,Coney Island,walk,10,0.0,2941.0
1477,Coney Island,walk,20,0.0,2941.0
1478,Coney Island,walk,30,0.0,2941.0
1479,Coney Island,walk,40,0.0,2941.0
1480,Coney Island,walk,50,0.0,2941.0
1481,Coney Island,walk,60,0.0,2941.0
1482,Coney Island,transit,10,2.9,24228.56891937782
1483,Coney Island,transit,20,2.9,24228.56891937782
1484,Coney Island,transit,30,2.9,24228.56891937782
1485,Coney Island,transit,40,2.9,24228.56891937782
1486,Coney Island,transit,50,2.9,24228.56891937782
1487,Coney Island,transit,60,2.9,24228.56891937782
1488,Corona,drive,10,2.046875,136105.66452724746
1489,Corona,drive,20,4.09375,99338.01608950799
1490,Corona,drive,30,6.140625,72502.79754979507
1491,Corona,drive,40,8.1875,52916.85760877376
1492,Corona,drive,50,10.234375000000002,38621.87272517391
1493,Corona,drive,60,12.28125,28188.54180321195
1494,Corona,bicycle,10,0.5616438356164384,76335.73821653082
1495,Corona,bicycle,20,0.5616438356164384,76335.73821653082
1496,Corona,bicycle,30,0.5616438356164384,76335.73821653082
1497,Corona,bicycle,40,0.5616438356164384,76335.73821653082
1498,Corona,bicycle,50,0.8116438356164384,73455.49855538618
1499,Corona,bicycle,60,1.3116438356164384,68016.94356718208
1500,Corona,walk,10,0.0,8231.0
1501,Corona,walk,20,0.0,8231.0
1502,Corona,walk,30,0.0,8231.0
1503,Corona,walk,40,0.0,8231.0
1504,Corona,walk,50,0.0,8231.0
1505,Corona,walk,60,0.0,8231.0
1506,Corona,transit,10,2.9,29641.09713326953
1507,Corona,transit,20,2.9,29641.09713326953
1508,Corona,transit,30,2.9,29641.09713326953
1509,Corona,transit,40,2.9,29641.09713326953
1510,Corona,transit,50,2.9,29641.09713326953
1511,Corona,transit,60,2.9,29641.09713326953
1512,Country Club,drive,10,2.046875,79095.81786827964
1513,Country Club,drive,20,4.09375,41376.916542120416
1514,Country Club,drive,30,6.140625,21645.25595252986
1515,Country Club,drive,40,8.1875,11323.151757178275
1516,Country Club,drive,50,10.234375000000002,5923.411855109243
1517,Country Club,drive,60,12.28125,3098.6785974148597
1518,Country Club,bicycle,10,0.5616438356164384,28160.71360906427
1519,Country Club,bicycle,20,0.5616438356164384,28160.71360906427
1520,Country Club,bicycle,30,0.5616438356164384,28160.71360906427
1521,Country Club,bicycle,40,0.5616438356164384,28160.71360906427
1522,Country Club,bicycle,50,0.8116438356164384,26018.050502775608
1523,Country Club,bicycle,60,1.3116438356164384,22209.40610007043
1524,Country Club,walk,10,0.0,2310.0
1525,Country Club,walk,20,0.0,2310.0
1526,Country Club,walk,30,0.0,2310.0
1527,Country Club,walk,40,0.0,2310.0
1528,Country Club,walk,50,0.0,2310.0
1529,Country Club,walk,60,0.0,2310.0
1530,Country Club,transit,10,2.9,4732.337577074885
1531,Country Club,transit,20,2.9,4732.337577074885
1532,Country Club,transit,30,2.9,4732.337577074885
1533,Country Club,transit,40,2.9,4732.337577074885
1534,Country Club,transit,50,2.9,4732.337577074885
1535,Country Club,transit,60,2.9,4732.337577074885
1536,Crotona Park,drive,10,2.046875,
1537,Crotona Park,drive,20,4.09375,
1538,Crotona Park,drive,30,6.140625,
1539,Crotona Park,drive,40,8.1875,
1540,Crotona Park,drive,50,10.234375000000002,
1541,Crotona Park,drive,60,12.28125,
1542,Crotona Park,bicycle,10,0.5616438356164384,
1543,Crotona Park,bicycle,20,0.5616438356164384,
1544,Crotona Park,bicycle,30,0.5616438356164384,
1545,Crotona Park,bicycle,40,0.5616438356164384,
1546,Crotona Park,bicycle,50,0.8116438356164384,
1547,Crotona Park,bicycle,60,1.3116438356164384,
1548,Crotona Park,walk,10,0.0,
1549,Crotona Park,walk,20,0.0,
1550,Crotona Park,walk,30,0.0,
1551,Crotona Park,walk,40,0.0,
1552,Crotona Park,walk,50,0.0,
1553,Crotona Park,walk,60,0.0,
1554,Crotona Park,transit,10,2.9,
1555,Crotona Park,transit,20,2.9,
1556,Crotona Park,transit,30,2.9,
1557,Crotona Park,transit,40,2.9,
1558,Crotona Park,transit,50,2.9,
1559,Crotona Park,transit,60,2.9,
1560,Crown Heights,drive,10,2.046875,122743.89523434883
1561,Crown Heights,drive,20,4.09375,90830.00534934258
1562,Crown Heights,drive,30,6.140625,67213.85088855225
1563,Crown Heights,drive,40,8.1875,49737.988387129764
1564,Crown Heights,drive,50,10.234375000000002,36805.91806739643
1565,Crown Heights,drive,60,12.28125,27236.236299706015
1566,Crown Heights,bicycle,10,0.5616438356164384,102478.42080770065
1567,Crown Heights,bicycle,20,0.5616438356164384,102478.42080770065
1568,Crown Heights,bicycle,30,0.5616438356164384,102478.42080770065
1569,Crown Heights,bicycle,40,0.5616438356164384,102478.42080770065
1570,Crown Heights,bicycle,50,0.8116438356164384,98778.04975432126
1571,Crown Heights,bicycle,60,1.3116438356164384,91773.33062574077
1572,Crown Heights,walk,10,0.0,11553.0
1573,Crown Heights,walk,20,0.0,11553.0
1574,Crown Heights,walk,30,0.0,11553.0
1575,Crown Heights,walk,40,0.0,11553.0
1576,Crown Heights,walk,50,0.0,11553.0
1577,Crown Heights,walk,60,0.0,11553.0
1578,Crown Heights,transit,10,2.9,62803.79768990702
1579,Crown Heights,transit,20,2.9,62803.79768990702
1580,Crown Heights,transit,30,2.9,62803.79768990702
1581,Crown Heights,transit,40,2.9,62803.79768990702
1582,Crown Heights,transit,50,2.9,62803.79768990702
1583,Crown Heights,transit,60,2.9,62803.79768990702
1584,Cunningham Park,drive,10,2.046875,
1585,Cunningham Park,drive,20,4.09375,
1586,Cunningham Park,drive,30,6.140625,
1587,Cunningham Park,drive,40,8.1875,
1588,Cunningham Park,drive,50,10.234375000000002,
1589,Cunningham Park,drive,60,12.28125,
1590,Cunningham Park,bicycle,10,0.5616438356164384,
1591,Cunningham Park,bicycle,20,0.5616438356164384,
1592,Cunningham Park,bicycle,30,0.5616438356164384,
1593,Cunningham Park,bicycle,40,0.5616438356164384,
1594,Cunningham Park,bicycle,50,0.8116438356164384,
1595,Cunningham Park,bicycle,60,1.3116438356164384,
1596,Cunningham Park,walk,10,0.0,
1597,Cunningham Park,walk,20,0.0,
1598,Cunningham Park,walk,30,0.0,
1599,Cunningham Park,walk,40,0.0,
1600,Cunningham Park,walk,50,0.0,
1601,Cunningham Park,walk,60,0.0,
1602,Cunningham Park,transit,10,2.9,
1603,Cunningham Park,transit,20,2.9,
1604,Cunningham Park,transit,30,2.9,
1605,Cunningham Park,transit,40,2.9,
1606,Cunningham Park,transit,50,2.9,
1607,Cunningham Park,transit,60,2.9,
1608,Cypress Hills,drive,10,2.046875,117414.20533509912
1609,Cypress Hills,drive,20,4.09375,85567.86612174573
1610,Cypress Hills,drive,30,6.140625,62359.232358064975
1611,Cypress Hills,drive,40,8.1875,45445.492993296626
1612,Cypress Hills,drive,50,10.234375000000002,33119.27930005485
1613,Cypress Hills,drive,60,12.28125,24136.313396728623
1614,Cypress Hills,bicycle,10,0.5616438356164384,86370.4751597946
1615,Cypress Hills,bicycle,20,0.5616438356164384,86370.4751597946
1616,Cypress Hills,bicycle,30,0.5616438356164384,86370.4751597946
1617,Cypress Hills,bicycle,40,0.5616438356164384,86370.4751597946
1618,Cypress Hills,bicycle,50,0.8116438356164384,83096.43942696323
1619,Cypress Hills,bicycle,60,1.3116438356164384,76915.98888989043
1620,Cypress Hills,walk,10,0.0,5705.0
1621,Cypress Hills,walk,20,0.0,5705.0
1622,Cypress Hills,walk,30,0.0,5705.0
1623,Cypress Hills,walk,40,0.0,5705.0
1624,Cypress Hills,walk,50,0.0,5705.0
1625,Cypress Hills,walk,60,0.0,5705.0
1626,Cypress Hills,transit,10,2.9,56125.34978233086
1627,Cypress Hills,transit,20,2.9,56125.34978233086
1628,Cypress Hills,transit,30,2.9,56125.34978233086
1629,Cypress Hills,transit,40,2.9,56125.34978233086
1630,Cypress Hills,transit,50,2.9,56125.34978233086
1631,Cypress Hills,transit,60,2.9,56125.34978233086
1632,DUMBO,drive,10,2.046875,26836.219383897642
1633,DUMBO,drive,20,4.09375,3751.0490940945515
1634,DUMBO,drive,30,6.140625,524.3051975774986
1635,DUMBO,drive,40,8.1875,73.28508193602727
1636,DUMBO,drive,50,10.234375000000002,10.243467467393105
1637,DUMBO,drive,60,12.28125,1.4317869746961107
1638,DUMBO,bicycle,10,0.5616438356164384,65469.776789036405
1639,DUMBO,bicycle,20,0.5616438356164384,65469.776789036405
1640,DUMBO,bicycle,30,0.5616438356164384,65469.776789036405
1641,DUMBO,bicycle,40,0.5616438356164384,65469.776789036405
1642,DUMBO,bicycle,50,0.8116438356164384,51483.263782516246
1643,DUMBO,bicycle,60,1.3116438356164384,31835.853177744597
1644,DUMBO,walk,10,0.0,10028.0
1645,DUMBO,walk,20,0.0,10028.0
1646,DUMBO,walk,30,0.0,10028.0
1647,DUMBO,walk,40,0.0,10028.0
1648,DUMBO,walk,50,0.0,10028.0
1649,DUMBO,walk,60,0.0,10028.0
1650,DUMBO,transit,10,2.9,7100.375894148415
1651,DUMBO,transit,20,2.9,7100.375894148415
1652,DUMBO,transit,30,2.9,7100.375894148415
1653,DUMBO,transit,40,2.9,7100.375894148415
1654,DUMBO,transit,50,2.9,7100.375894148415
1655,DUMBO,transit,60,2.9,7100.375894148415
1656,Ditmars Steinway,drive,10,2.046875,101666.19012304227
1657,Ditmars Steinway,drive,20,4.09375,57009.61492162058
1658,Ditmars Steinway,drive,30,6.140625,31968.30912595437
1659,Ditmars Steinway,drive,40,8.1875,17926.323301387532
1660,Ditmars Steinway,drive,50,10.234375000000002,10052.238479043297
1661,Ditmars Steinway,drive,60,12.28125,5636.822271956765
1662,Ditmars Steinway,bicycle,10,0.5616438356164384,68635.38375485598
1663,Ditmars Steinway,bicycle,20,0.5616438356164384,68635.38375485598
1664,Ditmars Steinway,bicycle,30,0.5616438356164384,68635.38375485598
1665,Ditmars Steinway,bicycle,40,0.5616438356164384,68635.38375485598
1666,Ditmars Steinway,bicycle,50,0.8116438356164384,63953.40564433625
1667,Ditmars Steinway,bicycle,60,1.3116438356164384,55525.809259198744
1668,Ditmars Steinway,walk,10,0.0,5472.0
1669,Ditmars Steinway,walk,20,0.0,5472.0
1670,Ditmars Steinway,walk,30,0.0,5472.0
1671,Ditmars Steinway,walk,40,0.0,5472.0
1672,Ditmars Steinway,walk,50,0.0,5472.0
1673,Ditmars Steinway,walk,60,0.0,5472.0
1674,Ditmars Steinway,transit,10,2.9,28947.20366477514
1675,Ditmars Steinway,transit,20,2.9,28947.20366477514
1676,Ditmars Steinway,transit,30,2.9,28947.20366477514
1677,Ditmars Steinway,transit,40,2.9,28947.20366477514
1678,Ditmars Steinway,transit,50,2.9,28947.20366477514
1679,Ditmars Steinway,transit,60,2.9,28947.20366477514
1680,Dongan Hills,drive,10,2.046875,94394.4930521109
1681,Dongan Hills,drive,20,4.09375,73996.14933700683
1682,Dongan Hills,drive,30,6.140625,58005.82152268015
1683,Dongan Hills,drive,40,8.1875,45470.95167340401
1684,Dongan Hills,drive,50,10.234375000000002,35644.82653308535
1685,Dongan Hills,drive,60,12.28125,27942.09515779484
1686,Dongan Hills,bicycle,10,0.5616438356164384,10547.308546846622
1687,Dongan Hills,bicycle,20,0.5616438356164384,10547.308546846622
1688,Dongan Hills,bicycle,30,0.5616438356164384,10547.308546846622
1689,Dongan Hills,bicycle,40,0.5616438356164384,10547.308546846622
1690,Dongan Hills,bicycle,50,0.8116438356164384,10238.283295278065
1691,Dongan Hills,bicycle,60,1.3116438356164384,9647.129878264019
1692,Dongan Hills,walk,10,0.0,1631.0
1693,Dongan Hills,walk,20,0.0,1631.0
1694,Dongan Hills,walk,30,0.0,1631.0
1695,Dongan Hills,walk,40,0.0,1631.0
1696,Dongan Hills,walk,50,0.0,1631.0
1697,Dongan Hills,walk,60,0.0,1631.0
1698,Dongan Hills,transit,10,2.9,3260.8214302315655
1699,Dongan Hills,transit,20,2.9,3260.8214302315655
1700,Dongan Hills,transit,30,2.9,3260.8214302315655
1701,Dongan Hills,transit,40,2.9,3260.8214302315655
1702,Dongan Hills,transit,50,2.9,3260.8214302315655
1703,Dongan Hills,transit,60,2.9,3260.8214302315655
1704,Douglaston,drive,10,2.046875,61627.34998523749
1705,Douglaston,drive,20,4.09375,23783.590813296953
1706,Douglaston,drive,30,6.140625,9178.70380780358
1707,Douglaston,drive,40,8.1875,3542.29957338007
1708,Douglaston,drive,50,10.234375000000002,1367.0651684936836
1709,Douglaston,drive,60,12.28125,527.585862289278
1710,Douglaston,bicycle,10,0.5616438356164384,22954.788029435542
1711,Douglaston,bicycle,20,0.5616438356164384,22954.788029435542
1712,Douglaston,bicycle,30,0.5616438356164384,22954.788029435542
1713,Douglaston,bicycle,40,0.5616438356164384,22954.788029435542
1714,Douglaston,bicycle,50,0.8116438356164384,20434.779228731357
1715,Douglaston,bicycle,60,1.3116438356164384,16194.340885555246
1716,Douglaston,walk,10,0.0,1766.0
1717,Douglaston,walk,20,0.0,1766.0
1718,Douglaston,walk,30,0.0,1766.0
1719,Douglaston,walk,40,0.0,1766.0
1720,Douglaston,walk,50,0.0,1766.0
1721,Douglaston,walk,60,0.0,1766.0
1722,Douglaston,transit,10,2.9,387.714365235804
1723,Douglaston,transit,20,2.9,387.714365235804
1724,Douglaston,transit,30,2.9,387.714365235804
1725,Douglaston,transit,40,2.9,387.714365235804
1726,Douglaston,transit,50,2.9,387.714365235804
1727,Douglaston,transit,60,2.9,387.714365235804
1728,Downtown Brooklyn,drive,10,2.046875,74639.44415918723
1729,Downtown Brooklyn,drive,20,4.09375,27799.772575673676
1730,Downtown Brooklyn,drive,30,6.140625,10354.141352003255
1731,Downtown Brooklyn,drive,40,8.1875,3856.4431721674187
1732,Downtown Brooklyn,drive,50,10.234375000000002,1436.3483590340707
1733,Downtown Brooklyn,drive,60,12.28125,534.9739426706911
1734,Downtown Brooklyn,bicycle,10,0.5616438356164384,94983.90755636948
1735,Downtown Brooklyn,bicycle,20,0.5616438356164384,94983.90755636948
1736,Downtown Brooklyn,bicycle,30,0.5616438356164384,94983.90755636948
1737,Downtown Brooklyn,bicycle,40,0.5616438356164384,94983.90755636948
1738,Downtown Brooklyn,bicycle,50,0.8116438356164384,84190.28560922174
1739,Downtown Brooklyn,bicycle,60,1.3116438356164384,66143.30387939217
1740,Downtown Brooklyn,walk,10,0.0,13557.0
1741,Downtown Brooklyn,walk,20,0.0,13557.0
1742,Downtown Brooklyn,walk,30,0.0,13557.0
1743,Downtown Brooklyn,walk,40,0.0,13557.0
1744,Downtown Brooklyn,walk,50,0.0,13557.0
1745,Downtown Brooklyn,walk,60,0.0,13557.0
1746,Downtown Brooklyn,transit,10,2.9,31788.136276519926
1747,Downtown Brooklyn,transit,20,2.9,31788.136276519926
1748,Downtown Brooklyn,transit,30,2.9,31788.136276519926
1749,Downtown Brooklyn,transit,40,2.9,31788.136276519926
1750,Downtown Brooklyn,transit,50,2.9,31788.136276519926
1751,Downtown Brooklyn,transit,60,2.9,31788.136276519926
1752,Dyker Heights,drive,10,2.046875,91830.64344705382
1753,Dyker Heights,drive,20,4.09375,54401.03137091683
1754,Dyker Heights,drive,30,6.140625,32227.50166098748
1755,Dyker Heights,drive,40,8.1875,19091.767878948714
1756,Dyker Heights,drive,50,10.234375000000002,11310.079340865947
1757,Dyker Heights,drive,60,12.28125,6700.159749885176
1758,Dyker Heights,bicycle,10,0.5616438356164384,53392.28917439393
1759,Dyker Heights,bicycle,20,0.5616438356164384,53392.28917439393
1760,Dyker Heights,bicycle,30,0.5616438356164384,53392.28917439393
1761,Dyker Heights,bicycle,40,0.5616438356164384,53392.28917439393
1762,Dyker Heights,bicycle,50,0.8116438356164384,50084.90773730337
1763,Dyker Heights,bicycle,60,1.3116438356164384,44072.080366932685
1764,Dyker Heights,walk,10,0.0,7869.999999999999
1765,Dyker Heights,walk,20,0.0,7869.999999999999
1766,Dyker Heights,walk,30,0.0,7869.999999999999
1767,Dyker Heights,walk,40,0.0,7869.999999999999
1768,Dyker Heights,walk,50,0.0,7869.999999999999
1769,Dyker Heights,walk,60,0.0,7869.999999999999
1770,Dyker Heights,transit,10,2.9,11677.542548828009
1771,Dyker Heights,transit,20,2.9,11677.542548828009
1772,Dyker Heights,transit,30,2.9,11677.542548828009
1773,Dyker Heights,transit,40,2.9,11677.542548828009
1774,Dyker Heights,transit,50,2.9,11677.542548828009
1775,Dyker Heights,transit,60,2.9,11677.542548828009
1776,East Elmhurst,drive,10,2.046875,130112.80385060249
1777,East Elmhurst,drive,20,4.09375,90268.15817998539
1778,East Elmhurst,drive,30,6.140625,62625.20013451491
1779,East Elmhurst,drive,40,8.1875,43447.38799331821
1780,East Elmhurst,drive,50,10.234375000000002,30142.42700042994
1781,East Elmhurst,drive,60,12.28125,20911.864842507377
1782,East Elmhurst,bicycle,10,0.5616438356164384,73897.80051410595
1783,East Elmhurst,bicycle,20,0.5616438356164384,73897.80051410595
1784,East Elmhurst,bicycle,30,0.5616438356164384,73897.80051410595
1785,East Elmhurst,bicycle,40,0.5616438356164384,73897.80051410595
1786,East Elmhurst,bicycle,50,0.8116438356164384,70670.4519964121
1787,East Elmhurst,bicycle,60,1.3116438356164384,64632.444571071275
1788,East Elmhurst,walk,10,0.0,7430.0
1789,East Elmhurst,walk,20,0.0,7430.0
1790,East Elmhurst,walk,30,0.0,7430.0
1791,East Elmhurst,walk,40,0.0,7430.0
1792,East Elmhurst,walk,50,0.0,7430.0
1793,East Elmhurst,walk,60,0.0,7430.0
1794,East Elmhurst,transit,10,2.9,34641.63596947175
1795,East Elmhurst,transit,20,2.9,34641.63596947175
1796,East Elmhurst,transit,30,2.9,34641.63596947175
1797,East Elmhurst,transit,40,2.9,34641.63596947175
1798,East Elmhurst,transit,50,2.9,34641.63596947175
1799,East Elmhurst,transit,60,2.9,34641.63596947175
1800,East Flatbush,drive,10,2.046875,103628.647333828
1801,East Flatbush,drive,20,4.09375,71471.14271231505
1802,East Flatbush,drive,30,6.140625,49292.588217897486
1803,East Flatbush,drive,40,8.1875,33996.36777880339
1804,East Flatbush,drive,50,10.234375000000002,23446.791169549957
1805,East Flatbush,drive,60,12.28125,16170.904483838844
1806,East Flatbush,bicycle,10,0.5616438356164384,75589.78542766995
1807,East Flatbush,bicycle,20,0.5616438356164384,75589.78542766995
1808,East Flatbush,bicycle,30,0.5616438356164384,75589.78542766995
1809,East Flatbush,bicycle,40,0.5616438356164384,75589.78542766995
1810,East Flatbush,bicycle,50,0.8116438356164384,72236.44285024566
1811,East Flatbush,bicycle,60,1.3116438356164384,65969.4449938191
1812,East Flatbush,walk,10,0.0,8256.0
1813,East Flatbush,walk,20,0.0,8256.0
1814,East Flatbush,walk,30,0.0,8256.0
1815,East Flatbush,walk,40,0.0,8256.0
1816,East Flatbush,walk,50,0.0,8256.0
1817,East Flatbush,walk,60,0.0,8256.0
1818,East Flatbush,transit,10,2.9,13506.250237355354
1819,East Flatbush,transit,20,2.9,13506.250237355354
1820,East Flatbush,transit,30,2.9,13506.250237355354
1821,East Flatbush,transit,40,2.9,13506.250237355354
1822,East Flatbush,transit,50,2.9,13506.250237355354
1823,East Flatbush,transit,60,2.9,13506.250237355354
1824,East Harlem,drive,10,2.046875,152593.98006207836
1825,East Harlem,drive,20,4.09375,124196.85280443115
1826,East Harlem,drive,30,6.140625,101084.31695831247
1827,East Harlem,drive,40,8.1875,82272.93127160473
1828,East Harlem,drive,50,10.234375000000002,66962.26896219408
1829,East Harlem,drive,60,12.28125,54500.85945962631
1830,East Harlem,bicycle,10,0.5616438356164384,94878.00212483843
1831,East Harlem,bicycle,20,0.5616438356164384,94878.00212483843
1832,East Harlem,bicycle,30,0.5616438356164384,94878.00212483843
1833,East Harlem,bicycle,40,0.5616438356164384,94878.00212483843
1834,East Harlem,bicycle,50,0.8116438356164384,92521.60810552233
1835,East Harlem,bicycle,60,1.3116438356164384,87982.93707533287
1836,East Harlem,walk,10,0.0,11374.999999999998
1837,East Harlem,walk,20,0.0,11374.999999999998
1838,East Harlem,walk,30,0.0,11374.999999999998
1839,East Harlem,walk,40,0.0,11374.999999999998
1840,East Harlem,walk,50,0.0,11374.999999999998
1841,East Harlem,walk,60,0.0,11374.999999999998
1842,East Harlem,transit,10,2.9,86217.01840332341
1843,East Harlem,transit,20,2.9,86217.01840332341
1844,East Harlem,transit,30,2.9,86217.01840332341
1845,East Harlem,transit,40,2.9,86217.01840332341
1846,East Harlem,transit,50,2.9,86217.01840332341
1847,East Harlem,transit,60,2.9,86217.01840332341
1848,East Morrisania,drive,10,2.046875,152842.59380821115
1849,East Morrisania,drive,20,4.09375,140468.28144348602
1850,East Morrisania,drive,30,6.140625,129095.80765454385
1851,East Morrisania,drive,40,8.1875,118644.06243685716
1852,East Morrisania,drive,50,10.234375000000002,109038.50254524828
1853,East Morrisania,drive,60,12.28125,100210.61984149185
1854,East Morrisania,bicycle,10,0.5616438356164384,60733.623570166186
1855,East Morrisania,bicycle,20,0.5616438356164384,60733.623570166186
1856,East Morrisania,bicycle,30,0.5616438356164384,60733.623570166186
1857,East Morrisania,bicycle,40,0.5616438356164384,60733.623570166186
1858,East Morrisania,bicycle,50,0.8116438356164384,60110.57569957573
1859,East Morrisania,bicycle,60,1.3116438356164384,58883.589367137545
1860,East Morrisania,walk,10,0.0,7637.0
1861,East Morrisania,walk,20,0.0,7637.0
1862,East Morrisania,walk,30,0.0,7637.0
1863,East Morrisania,walk,40,0.0,7637.0
1864,East Morrisania,walk,50,0.0,7637.0
1865,East Morrisania,walk,60,0.0,7637.0
1866,East Morrisania,transit,10,2.9,54224.98827659201
1867,East Morrisania,transit,20,2.9,54224.98827659201
1868,East Morrisania,transit,30,2.9,54224.98827659201
1869,East Morrisania,transit,40,2.9,54224.98827659201
1870,East Morrisania,transit,50,2.9,54224.98827659201
1871,East Morrisania,transit,60,2.9,54224.98827659201
1872,East New York,drive,10,2.046875,129292.7154168914
1873,East New York,drive,20,4.09375,106781.26004390462
1874,East New York,drive,30,6.140625,88189.32652004877
1875,East New York,drive,40,8.1875,72834.47778067058
1876,East New York,drive,50,10.234375000000002,60153.09746556461
1877,East New York,drive,60,12.28125,49679.70176978459
1878,East New York,bicycle,10,0.5616438356164384,70241.54012194191
1879,East New York,bicycle,20,0.5616438356164384,70241.54012194191
1880,East New York,bicycle,30,0.5616438356164384,70241.54012194191
1881,East New York,bicycle,40,0.5616438356164384,70241.54012194191
1882,East New York,bicycle,50,0.8116438356164384,68619.40849387187
1883,East New York,bicycle,60,1.3116438356164384,65486.6628174828
1884,East New York,walk,10,0.0,4205.0
1885,East New York,walk,20,0.0,4205.0
1886,East New York,walk,30,0.0,4205.0
1887,East New York,walk,40,0.0,4205.0
1888,East New York,walk,50,0.0,4205.0
1889,East New York,walk,60,0.0,4205.0
1890,East New York,transit,10,2.9,32981.486722453585
1891,East New York,transit,20,2.9,32981.486722453585
1892,East New York,transit,30,2.9,32981.486722453585
1893,East New York,transit,40,2.9,32981.486722453585
1894,East New York,transit,50,2.9,32981.486722453585
1895,East New York,transit,60,2.9,32981.486722453585
1896,East Village,drive,10,2.046875,111695.07427499988
1897,East Village,drive,20,4.09375,63626.66702688593
1898,East Village,drive,30,6.140625,36244.68476544391
1899,East Village,drive,40,8.1875,20646.64448306395
1900,East Village,drive,50,10.234375000000002,11761.281169051827
1901,East Village,drive,60,12.28125,6699.768325596964
1902,East Village,bicycle,10,0.5616438356164384,106533.15213354424
1903,East Village,bicycle,20,0.5616438356164384,106533.15213354424
1904,East Village,bicycle,30,0.5616438356164384,106533.15213354424
1905,East Village,bicycle,40,0.5616438356164384,106533.15213354424
1906,East Village,bicycle,50,0.8116438356164384,99456.92437828996
1907,East Village,bicycle,60,1.3116438356164384,86683.31673957329
1908,East Village,walk,10,0.0,19759.0
1909,East Village,walk,20,0.0,19759.0
1910,East Village,walk,30,0.0,19759.0
1911,East Village,walk,40,0.0,19759.0
1912,East Village,walk,50,0.0,19759.0
1913,East Village,walk,60,0.0,19759.0
1914,East Village,transit,10,2.9,51277.081208535565
1915,East Village,transit,20,2.9,51277.081208535565
1916,East Village,transit,30,2.9,51277.081208535565
1917,East Village,transit,40,2.9,51277.081208535565
1918,East Village,transit,50,2.9,51277.081208535565
1919,East Village,transit,60,2.9,51277.081208535565
1920,East Williamsburg,drive,10,2.046875,117777.13535084583
1921,East Williamsburg,drive,20,4.09375,71069.69229305853
1922,East Williamsburg,drive,30,6.140625,42885.24379187789
1923,East Williamsburg,drive,40,8.1875,25878.037117496184
1924,East Williamsburg,drive,50,10.234375000000002,15615.459907478487
1925,East Williamsburg,drive,60,12.28125,9422.762128940834
1926,East Williamsburg,bicycle,10,0.5616438356164384,101289.39959443742
1927,East Williamsburg,bicycle,20,0.5616438356164384,101289.39959443742
1928,East Williamsburg,bicycle,30,0.5616438356164384,101289.39959443742
1929,East Williamsburg,bicycle,40,0.5616438356164384,101289.39959443742
1930,East Williamsburg,bicycle,50,0.8116438356164384,95229.15136721064
1931,East Williamsburg,bicycle,60,1.3116438356164384,84174.73325519232
1932,East Williamsburg,walk,10,0.0,7527.999999999999
1933,East Williamsburg,walk,20,0.0,7527.999999999999
1934,East Williamsburg,walk,30,0.0,7527.999999999999
1935,East Williamsburg,walk,40,0.0,7527.999999999999
1936,East Williamsburg,walk,50,0.0,7527.999999999999
1937,East Williamsburg,walk,60,0.0,7527.999999999999
1938,East Williamsburg,transit,10,2.9,28912.433575383537
